Time(s),Drone0_X,Drone0_Y,Drone0_Z,Drone0_Pitch,Drone0_Yaw,Drone0_RPMs,Drone0_Velocity,Drone0_HorSpeed,Drone1_X,Drone1_Y,Drone1_Z,Drone1_Pitch,Drone1_Yaw,Drone1_RPMs,Drone1_Velocity,Drone1_HorSpeed
3.6,22.934726471205966,61.61980726601117,120.31782079946137,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
3.6,27.0,542.5,123.27782793000226,-1.57,0.0,"[4860, 4860, 4860, 4860]","[0.0, 0.0, 8.0]",20.0
3.7,23.63236559184587,63.494187072067774,121.03420403697542,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
3.7,27.0,542.5,124.07782793000226,-1.57,0.0,"[4920, 4920, 4920, 4920]","[0.0, 0.0, 8.0]",20.0
3.8,24.33000471248577,65.36856687812437,121.75058727448948,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
3.8,27.0,542.5,124.87782793000225,-1.57,0.0,"[4980, 4980, 4980, 4980]","[0.0, 0.0, 8.0]",20.0
3.9,25.027643833125673,67.24294668418096,122.46697051200353,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
3.9,27.0,542.5,125.67782793000225,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
4.0,25.725282953765575,69.11732649023756,123.18335374951758,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
4.0,27.0,542.5,126.47782793000225,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
4.1,26.422922074405477,70.99170629629417,123.89973698703163,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
4.1,27.0,542.5,127.27782793000225,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
4.2,27.12056119504538,72.86608610235078,124.61612022454568,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
4.2,27.0,542.5,128.07782793000226,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
4.3,27.81820031568528,74.74046590840737,125.33250346205973,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
4.3,27.0,542.5,128.87782793000227,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
4.4,28.515839436325184,76.61484571446397,126.04888669957379,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
