Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Speed
220.0,393.7622610396352,429.47031648774544,292.4004683366272,-0.0,-0.92,2893,2893,2893,2893,9.14,-11.89,0.02,15
220.1,394.6764301763859,428.28107522147,292.40239320422404,-0.0,-0.92,2833,2833,2833,2833,9.14,-11.89,0.02,15
220.2,395.59059931313664,427.0918339551946,292.4042699501309,-0.0,-0.92,2891,2891,2891,2891,9.14,-11.89,0.02,15
220.3,396.50476844988737,425.9025926889192,292.4060997773901,-0.0,-0.92,2831,2831,2831,2831,9.14,-11.89,0.02,15
220.4,397.4189375866381,424.71335142264377,292.40788385896786,-0.0,-0.92,2891,2891,2891,2891,9.14,-11.89,0.02,15
220.5,398.3331067233888,423.52411015636835,292.40962333850615,-0.0,-0.92,2831,2831,2831,2831,9.14,-11.89,0.02,15
220.6,399.24727586013955,422.33486889009293,292.41131933105595,-0.0,-0.92,2891,2891,2891,2891,9.14,-11.89,0.02,15
220.7,400.1614449968903,421.1456276238175,292.41297292379204,-0.0,-0.92,2831,2831,2831,2831,9.14,-11.89,0.02,15
220.8,401.075614133641,419.9563863575421,292.4145851767097,-0.0,-0.92,2891,2891,2891,2891,9.14,-11.89,0.02,15
220.9,401.98978327039174,418.7671450912667,292.4161571233044,-0.0,-0.92,2831,2831,2831,2831,9.14,-11.89,0.02,15
221.0,402.90395240714247,417.57790382499127,292.4176897712343,-0.0,-0.92,2889,2889,2889,2889,9.14,-11.89,0.02,15
221.1,403.8181215438932,416.38866255871585,292.4191841029659,-0.0,-0.92,2829,2829,2829,2829,9.14,-11.89,0.01,15
221.2,404.7322906806439,415.19942129244043,292.42064107640425,-0.0,-0.92,2889,2889,2889,2889,9.14,-11.89,0.01,15
221.3,405.64645981739466,414.010180026165,292.4220616255066,-0.0,-0.92,2829,2829,2829,2829,9.14,-11.89,0.01,15
221.4,406.5606289541454,412.8209387598896,292.42344666088144,-0.0,-0.92,2889,2889,2889,2889,9.14,-11.89,0.01,15
221.5,407.4747980908961,411.6316974936142,292.4247970703719,-0.0,-0.92,2829,2829,2829,2829,9.14,-11.89,0.01,15
221.6,408.38896722764684,410.44245622733877,292.42611371962505,-0.0,-0.92,2889,2889,2889,2889,9.14,-11.89,0.01,15
221.7,409.3031363643976,409.25321496106335,292.4273974526469,-0.0,-0.92,2829,2829,2829,2829,9.14,-11.89,0.01,15
221.8,410.2173055011483,408.06397369478793,292.4286490923432,-0.0,-0.92,2889,2889,2889,2889,9.14,-11.89,0.01,15
221.9,411.13147463789903,406.8747324285125,292.4298694410471,-0.0,-0.92,2829,2829,2829,2829,9.14,-11.89,0.01,15
222.0,412.04564377464976,405.6854911622371,292.4310592810334,-0.0,-0.92,2889,2889,2889,2889,9.14,-11.89,0.01,15
222.1,412.9598129114005,404.4962498959617,292.43221937502005,-0.0,-0.92,2829,2829,2829,2829,9.14,-11.89,0.01,15
222.2,413.8739820481512,403.30700862968627,292.43335046665703,-0.0,-0.92,2888,2888,2888,2888,9.14,-11.89,0.01,15
222.3,414.78815118490195,402.11776736341085,292.4344532810031,-0.0,-0.92,2828,2828,2828,2828,9.14,-11.89,0.01,15
222.4,415.7023203216527,400.92852609713543,292.43552852499045,-0.0,-0.92,2888,2888,2888,2888,9.14,-11.89,0.01,15
222.5,416.6164894584034,399.73928483086,292.4365768878782,-0.0,-0.92,2828,2828,2828,2828,9.14,-11.89,0.01,15
222.6,417.53065859515414,398.5500435645846,292.43759904169366,-0.0,-0.92,2888,2888,2888,2888,9.14,-11.89,0.01,15
222.7,418.44482773190487,397.3608022983092,292.43859564166377,-0.0,-0.92,2828,2828,2828,2828,9.14,-11.89,0.01,15
222.8,419.3589968686556,396.17156103203376,292.43956732663463,-0.0,-0.92,2888,2888,2888,2888,9.14,-11.89,0.01,15
222.9,420.2731660054063,394.98231976575835,292.44051471948126,-0.0,-0.92,2828,2828,2828,2828,9.14,-11.89,0.01,15
223.0,421.18733514215705,393.79307849948293,292.4414384275067,-0.0,-0.92,2887,2887,2887,2887,9.14,-11.89,0.01,15
223.1,422.1015042789078,392.6038372332075,292.44233904283146,-0.0,-0.92,2827,2827,2827,2827,9.14,-11.89,0.01,15
223.2,423.0156734156585,391.4145959669321,292.44321714277316,-0.0,-0.92,2887,2887,2887,2887,9.14,-11.89,0.01,15
223.3,423.92984255240924,390.2253547006567,292.4440732902163,-0.0,-0.92,2827,2827,2827,2827,9.14,-11.89,0.01,15
223.4,424.84401168915997,389.03611343438126,292.4449080339734,-0.0,-0.92,2887,2887,2887,2887,9.14,-11.89,0.01,15
223.5,425.7581808259107,387.84687216810585,292.4457219091365,-0.0,-0.92,2827,2827,2827,2827,9.14,-11.89,0.01,15
223.6,426.67234996266143,386.65763090183043,292.4465154374206,-0.0,-0.92,2887,2887,2887,2887,9.14,-11.89,0.01,15
223.7,427.58651909941216,385.468389635555,292.4472891274975,-0.0,-0.92,2827,2827,2827,2827,9.14,-11.89,0.01,15
223.8,428.5006882361629,384.2791483692796,292.44804347532255,-0.0,-0.92,2887,2887,2887,2887,9.14,-11.89,0.01,15
223.9,429.4148573729136,383.0899071030042,292.44877896445195,-0.0,-0.92,2827,2827,2827,2827,9.14,-11.89,0.01,15
224.0,430.32902650966435,381.90066583672876,292.4494960663531,-0.0,-0.92,2886,2886,2886,2886,9.14,-11.89,0.01,15
224.1,431.2431956464151,380.71142457045335,292.45019524070676,-0.0,-0.92,2826,2826,2826,2826,9.14,-11.89,0.01,15
224.2,432.1573647831658,379.52218330417793,292.45087693570156,-0.0,-0.92,2886,2886,2886,2886,9.14,-11.89,0.01,15
224.3,433.07153391991653,378.3329420379025,292.4515415883215,-0.0,-0.92,2826,2826,2826,2826,9.14,-11.89,0.01,15
224.4,433.98570305666726,377.1437007716271,292.45218962462593,-0.0,-0.92,2886,2886,2886,2886,9.14,-11.89,0.01,15
224.5,434.899872193418,375.9544595053517,292.45282146002273,-0.0,-0.92,2826,2826,2826,2826,9.14,-11.89,0.01,15
224.6,435.8140413301687,374.76521823907626,292.45343749953463,-0.0,-0.92,2886,2886,2886,2886,9.14,-11.89,0.01,15
224.7,436.72821046691945,373.57597697280085,292.4540381380587,-0.0,-0.92,2826,2826,2826,2826,9.14,-11.89,0.01,15
224.8,437.6423796036702,372.3867357065254,292.4546237606197,-0.0,-0.92,2886,2886,2886,2886,9.14,-11.89,0.01,15
224.9,438.5565487404209,371.19749444025,292.4551947426167,-0.0,-0.92,2826,2826,2826,2826,9.14,-11.89,0.01,15
225.0,439.47071787717164,370.0082531739746,292.45575145006376,-0.0,-0.92,2885,2885,2885,2885,9.14,-11.89,0.01,15
225.1,440.38488701392237,368.8190119076992,292.4562942398246,-0.0,-0.92,2825,2825,2825,2825,9.14,-11.89,0.01,15
225.2,441.2990561506731,367.62977064142376,292.4568234598415,-0.0,-0.92,2885,2885,2885,2885,9.14,-11.89,0.01,15
225.3,442.2132252874238,366.44052937514834,292.4573394493579,-0.0,-0.92,2825,2825,2825,2825,9.14,-11.89,0.01,15
225.4,443.12739442417455,365.2512881088729,292.45784253913644,-0.0,-0.92,2885,2885,2885,2885,9.14,-11.89,0.01,15
225.5,444.0415635609253,364.0620468425975,292.4583330516705,-0.0,-0.92,2825,2825,2825,2825,9.14,-11.89,0.0,15
225.6,444.955732697676,362.8728055763221,292.45881130139117,-0.0,-0.92,2885,2885,2885,2885,9.14,-11.89,0.0,15
225.7,445.86990183442674,361.6835643100467,292.45927759486887,-0.0,-0.92,2825,2825,2825,2825,9.14,-11.89,0.0,15
225.8,446.78407097117747,360.49432304377126,292.4597322310096,-0.0,-0.92,2885,2885,2885,2885,9.14,-11.89,0.0,15
225.9,447.6982401079282,359.30508177749584,292.4601755012468,-0.0,-0.92,2825,2825,2825,2825,9.14,-11.89,0.0,15
226.0,448.61240924467893,358.1158405112204,292.4606076897281,-0.0,-0.92,2885,2885,2885,2885,9.14,-11.89,0.0,15
226.1,449.52657838142966,356.926599244945,292.46102907349734,-0.0,-0.92,2825,2825,2825,2825,9.14,-11.89,0.0,15
226.2,450.4407475181804,355.7373579786696,292.46143992267235,-0.0,-0.92,2885,2885,2885,2885,9.14,-11.89,0.0,15
226.3,451.3549166549311,354.5481167123942,292.461840500618,-0.0,-0.92,2825,2825,2825,2825,9.14,-11.89,0.0,15
226.4,452.26908579168185,353.35887544611876,292.46223106411503,-0.0,-0.92,2885,2885,2885,2885,9.14,-11.89,0.0,15
226.5,453.1832549284326,352.16963417984334,292.4626118635246,-0.0,-0.92,2825,2825,2825,2825,9.14,-11.89,0.0,15
226.6,454.0974240651833,350.9803929135679,292.462983142949,-0.0,-0.92,2885,2885,2885,2885,9.14,-11.89,0.0,15
226.7,455.01159320193403,349.7911516472925,292.46334514038773,-0.0,-0.92,2825,2825,2825,2825,9.14,-11.89,0.0,15
226.8,455.92576233868476,348.6019103810171,292.4636980878905,-0.0,-0.92,2884,2884,2884,2884,9.14,-11.89,0.0,15
226.9,456.8399314754355,347.4126691147417,292.4640422117057,-0.0,-0.92,2824,2824,2824,2824,9.14,-11.89,0.0,15
227.0,457.7541006121862,346.22342784846626,292.46437773242553,-0.0,-0.92,2884,2884,2884,2884,9.14,-11.89,0.0,15
227.1,458.66826974893695,345.03418658219084,292.4647048651274,-0.0,-0.92,2824,2824,2824,2824,9.14,-11.89,0.0,15
227.2,459.5824388856877,343.8449453159154,292.46502381951166,-0.0,-0.92,2884,2884,2884,2884,9.14,-11.89,0.0,15
227.3,460.4966080224384,342.65570404964,292.4653348000363,-0.0,-0.92,2824,2824,2824,2824,9.14,-11.89,0.0,15
227.4,461.41077715918914,341.4664627833646,292.46563800604787,-0.0,-0.92,2884,2884,2884,2884,9.14,-11.89,0.0,15
227.5,462.32494629593987,340.2772215170892,292.46593363190914,-0.0,-0.92,2824,2824,2824,2824,9.14,-11.89,0.0,15
227.6,463.2391154326906,339.08798025081376,292.46622186712386,-0.0,-0.92,2884,2884,2884,2884,9.14,-11.89,0.0,15
227.7,464.1532845694413,337.89873898453834,292.4665028964582,-0.0,-0.92,2824,2824,2824,2824,9.14,-11.89,0.0,15
227.8,465.06745370619205,336.7094977182629,292.46677690005924,-0.0,-0.92,2884,2884,2884,2884,9.14,-11.89,0.0,15
227.9,465.9816228429428,335.5202564519875,292.46704405357025,-0.0,-0.92,2824,2824,2824,2824,9.14,-11.89,0.0,15
228.0,466.8957919796935,334.3310151857121,292.46730452824346,-0.0,-0.92,2884,2884,2884,2884,9.14,-11.89,0.0,15
228.1,467.80996111644424,333.1417739194367,292.46755849104983,-0.0,-0.92,2824,2824,2824,2824,9.14,-11.89,0.0,15
228.2,468.72413025319497,331.95253265316126,292.46780610478606,-0.0,-0.92,2884,2884,2884,2884,9.14,-11.89,0.0,15
228.3,469.6382993899457,330.76329138688584,292.4680475281789,-0.0,-0.92,2824,2824,2824,2824,9.14,-11.89,0.0,15
228.4,470.55246852669643,329.5740501206104,292.4682829159869,-0.0,-0.92,2884,2884,2884,2884,9.14,-11.89,0.0,15
228.5,471.46663766344716,328.384808854335,292.4685124190997,-0.0,-0.92,2824,2824,2824,2824,9.14,-11.89,0.0,15
228.6,472.3808068001979,327.1955675880596,292.4687361846347,-0.0,-0.92,2884,2884,2884,2884,9.14,-11.89,0.0,15
228.7,473.2949759369486,326.0063263217842,292.4689543560313,-0.0,-0.92,2824,2824,2824,2824,9.14,-11.89,0.0,15
228.8,474.20914507369935,324.81708505550876,292.469167073143,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
228.9,475.1233142104501,323.62784378923334,292.4693744723269,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
229.0,476.0374833472008,322.4386025229579,292.4695766865312,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
229.1,476.95165248395153,321.2493612566825,292.46977384538036,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
229.2,477.86582162070226,320.0601199904071,292.4699660752583,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
229.3,478.779990757453,318.87087872413167,292.4701534993893,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
229.4,479.6941598942037,317.68163745785625,292.470336237917,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
229.5,480.60832903095445,316.49239619158084,292.47051440798157,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
229.6,481.5224981677052,315.3031549253054,292.4706881237945,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
229.7,482.4366673044559,314.11391365903,292.4708574967121,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
229.8,483.35083644120664,312.9246723927546,292.4710226353067,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
229.9,484.26500557795737,311.73543112647917,292.4711836454365,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
230.0,485.1791747147081,310.54618986020375,292.471340630313,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
230.1,486.0933438514588,309.35694859392834,292.4714936905677,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
230.2,487.00751298820956,308.1677073276529,292.471642924316,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
230.3,487.9216821249603,306.9784660613775,292.47178842722053,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
230.4,488.835851261711,305.7892247951021,292.4719302925525,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
230.5,489.75002039846174,304.59998352882667,292.47206861125113,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
230.6,490.6641895352125,303.41074226255125,292.4722034719823,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
230.7,491.5783586719632,302.22150099627584,292.4723349611952,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
230.8,492.49252780871393,301.0322597300004,292.4724631631778,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
230.9,493.40669694546466,299.843018463725,292.47258816011083,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
231.0,494.3208660822154,298.6537771974496,292.4727100321205,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
231.1,495.2350352189661,297.46453593117417,292.47282885732994,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
231.2,496.14920435571685,296.27529466489875,292.4729447119092,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
231.3,497.0633734924676,295.08605339862333,292.4730576701239,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
231.4,497.9775426292183,293.8968121323479,292.4731678043833,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
231.5,498.89171176596903,292.7075708660725,292.4732751852862,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
231.6,499.80588090271976,291.5183295997971,292.4733798816665,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
231.7,500.7200500394705,290.32908833352167,292.47348196063734,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
231.8,501.6342191762212,289.13984706724625,292.47358148763385,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
231.9,502.54838831297195,287.95060580097083,292.47367852645544,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
232.0,503.4625574497227,286.7613645346954,292.4737731393065,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
232.1,504.3767265864734,285.57212326842,292.4738653868363,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
232.2,505.29089572322414,284.3828820021446,292.47395532817785,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
232.3,506.20506485997487,283.19364073586917,292.47404302098585,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
232.4,507.1192339967256,282.00439946959375,292.4741285214737,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
232.5,508.0334031334763,280.81515820331833,292.4742118844493,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
232.6,508.94757227022706,279.6259169370429,292.4742931633505,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
232.7,509.8617414069778,278.4366756707675,292.4743724102792,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
232.8,510.7759105437285,277.2474344044921,292.4744496760347,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
232.9,511.69007968047924,276.05819313821667,292.4745250101463,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
233.0,512.60424881723,274.86895187194125,292.4745984609051,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
233.1,513.5184179539807,273.67971060566583,292.47467007539495,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
233.2,514.4325870907314,272.4904693393904,292.47473989952255,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
233.3,515.3467562274822,271.301228073115,292.47480797804695,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
233.4,516.2609253642329,270.1119868068396,292.47487435460823,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
233.5,517.1750945009836,268.92274554056416,292.4749390717555,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
233.6,518.0892636377343,267.73350427428875,292.47500217097405,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
233.7,519.0034327744851,266.54426300801333,292.4750636927122,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
233.8,519.9176019112358,265.3550217417379,292.47512367640684,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
233.9,520.8317710479865,264.1657804754625,292.4751821605091,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
234.0,521.7459401847373,262.9765392091871,292.47523918250886,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
234.1,522.660109321488,261.78729794291166,292.4752947789586,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
234.2,523.5742784582387,260.59805667663625,292.4753489854971,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
234.3,524.4884475949895,259.40881541036083,292.4754018368721,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
234.4,525.4026167317402,258.2195741440854,292.47545336696277,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
234.5,526.3167858684909,257.03033287781,292.47550360880115,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
234.6,527.2309550052416,255.84109161153455,292.4755525945936,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
234.7,528.1451241419924,254.6518503452591,292.4756003557412,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
234.8,529.0592932787431,253.46260907898366,292.47564692286016,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
234.9,529.9734624154938,252.27336781270822,292.4756923258011,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
235.0,530.8876315522446,251.08412654643277,292.47573659366856,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
235.1,531.8018006889953,249.89488528015733,292.4757797548393,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
235.2,532.715969825746,248.70564401388188,292.4758218369808,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
235.3,533.6301389624967,247.51640274760643,292.47586286706877,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
235.4,534.5443080992475,246.327161481331,292.4759028714045,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
235.5,535.4584772359982,245.13792021505554,292.47594187563186,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
235.6,536.3726463727489,243.9486789487801,292.47597990475356,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
235.7,537.2868155094997,242.75943768250465,292.4760169831472,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
235.8,538.2009846462504,241.5701964162292,292.476053134581,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
235.9,539.1151537830011,240.38095514995376,292.4760883822289,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
236.0,540.0293229197518,239.19171388367832,292.47612274868567,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
236.1,540.9434920565026,238.00247261740287,292.476156255981,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
236.2,541.8576611932533,236.81323135112743,292.47618892559393,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
236.3,542.771830330004,235.62399008485198,292.47622077846654,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
236.4,543.6859994667548,234.43474881857654,292.47625183501737,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
236.5,544.6001686035055,233.2455075523011,292.4762821151544,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
236.6,545.5143377402562,232.05626628602565,292.476311638288,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
236.7,546.428506877007,230.8670250197502,292.4763404233433,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
236.8,547.3426760137577,229.67778375347476,292.47636848877215,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
236.9,548.2568451505084,228.4885424871993,292.4763958525653,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
237.0,549.1710142872591,227.29930122092387,292.47642253226365,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
237.1,550.0851834240099,226.11005995464842,292.4764485449695,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
237.2,550.9993525607606,224.92081868837298,292.47647390735773,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
237.3,551.9135216975113,223.73157742209753,292.47649863568626,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
237.4,552.8276908342621,222.54233615582208,292.47652274580656,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
237.5,553.7418599710128,221.35309488954664,292.47654625317386,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
237.6,554.6560291077635,220.1638536232712,292.476569172857,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
237.7,555.5701982445142,218.97461235699575,292.47659151954804,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
237.8,556.484367381265,217.7853710907203,292.4766133075718,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
237.9,557.3985365180157,216.59612982444486,292.47663455089497,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
238.0,558.3127056547664,215.4068885581694,292.47665526313506,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
238.1,559.2268747915172,214.21764729189397,292.4766754575692,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
238.2,560.1410439282679,213.02840602561852,292.47669514714244,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
238.3,561.0552130650186,211.83916475934308,292.47671434447636,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
238.4,561.9693822017693,210.64992349306763,292.4767330618769,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
238.5,562.8835513385201,209.4606822267922,292.47675131134247,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
238.6,563.7977204752708,208.27144096051674,292.47676910457136,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
238.7,564.7118896120215,207.0821996942413,292.4767864529695,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
238.8,565.6260587487723,205.89295842796585,292.47680336765774,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
238.9,566.540227885523,204.7037171616904,292.4768198594788,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
239.0,567.4543970222737,203.51447589541496,292.4768359390043,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
239.1,568.3685661590245,202.32523462913952,292.47685161654164,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
239.2,569.2827352957752,201.13599336286407,292.47686690214056,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
239.3,570.1969044325259,199.94675209658863,292.47688180559953,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
239.4,571.1110735692766,198.75751083031318,292.476896336472,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
239.5,572.0252427060274,197.56826956403773,292.4769105040727,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
239.6,572.9394118427781,196.3790282977623,292.47692431748334,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
239.7,573.8535809795288,195.18978703148684,292.47693778555873,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
239.8,574.7677501162796,194.0005457652114,292.47695091693225,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
239.9,575.6819192530303,192.81130449893595,292.4769637200214,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
240.0,576.596088389781,191.62206323266054,292.4769762030333,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
240.1,577.5102575265317,190.43282196638512,292.47698837396996,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
240.2,578.4244266632825,189.2435807001097,292.4770002406332,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
240.3,579.3385958000332,188.0543394338343,292.4770118106298,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
240.4,580.2527649367839,186.86509816755887,292.4770230913765,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
240.5,581.1669340735347,185.67585690128345,292.47703409010455,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
240.6,582.0811032102854,184.48661563500804,292.4770448138644,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
240.7,582.9952723470361,183.29737436873262,292.47705526953024,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
240.8,583.9094414837868,182.1081331024572,292.4770654638044,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
240.9,584.8236106205376,180.91889183618179,292.47707540322176,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
241.0,585.7377797572883,179.72965056990637,292.47708509415367,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
241.1,586.651948894039,178.54040930363095,292.47709454281227,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
241.2,587.5661180307898,177.35116803735554,292.4771037552544,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
241.3,588.4802871675405,176.16192677108012,292.4771127373855,-0.0,-0.92,2823,2823,2823,2823,9.14,-11.89,0.0,15
241.4,589.3944563042912,174.9726855048047,292.4771214949633,-0.0,-0.92,2883,2883,2883,2883,9.14,-11.89,0.0,15
