Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Speed
400.7,519.9475911580892,255.45208719223788,123.03819739617396,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
400.8,520.485722506408,254.77311922872872,123.03814651461472,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
400.9,521.0238538547269,254.09415126521955,123.03809690509446,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
401.0,521.5619852030458,253.41518330171039,123.03804853581221,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
401.1,522.1001165513646,252.73621533820122,123.03800137576202,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
401.2,522.6382478996835,252.05724737469205,123.03795539471308,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
401.3,523.1763792480024,251.3782794111829,123.03791056319037,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
401.4,523.7145105963212,250.69931144767372,123.03786685245572,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
401.5,524.2526419446401,250.02034348416456,123.03782423448945,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
401.6,524.790773292959,249.3413755206554,123.03778268197233,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
401.7,525.3289046412779,248.66240755714622,123.03774216826814,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
401.8,525.8670359895967,247.98343959363706,123.03770266740655,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
401.9,526.4051673379156,247.3044716301279,123.0376641540665,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
402.0,526.9432986862345,246.62550366661873,123.03762660355996,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
402.1,527.4814300345533,245.94653570310956,123.03758999181608,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
402.2,528.0195613828722,245.2675677396004,123.0375542953658,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
402.3,528.5576927311911,244.58859977609123,123.03751949132676,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
402.4,529.09582407951,243.90963181258206,123.0374855573887,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
402.5,529.6339554278288,243.2306638490729,123.0374524717991,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
402.6,530.1720867761477,242.55169588556373,123.03742021334924,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
402.7,530.7102181244666,241.87272792205457,123.03738876136062,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
402.8,531.2483494727854,241.1937599585454,123.03735809567172,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
402.9,531.7864808211043,240.51479199503623,123.03732819662504,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
403.0,532.3246121694232,239.83582403152707,123.03729904505452,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
403.1,532.862743517742,239.1568560680179,123.03727062227327,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
403.2,533.4008748660609,238.47788810450874,123.03724291006155,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
403.3,533.9390062143798,237.79892014099957,123.03721589065512,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
403.4,534.4771375626987,237.1199521774904,123.03718954673386,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
403.5,535.0152689110175,236.44098421398124,123.03716386141062,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
403.6,535.5534002593364,235.76201625047207,123.03713881822047,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
403.7,536.0915316076553,235.0830482869629,123.03711440111007,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
403.8,536.6296629559741,234.40408032345374,123.03709059442744,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
403.9,537.167794304293,233.72511235994457,123.03706738291187,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
404.0,537.7059256526119,233.0461443964354,123.03704475168419,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
404.1,538.2440570009308,232.36717643292624,123.03702268623721,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
404.2,538.7821883492496,231.68820846941708,123.03700117242639,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
404.3,539.3203196975685,231.0092405059079,123.03698019646085,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
404.4,539.8584510458874,230.33027254239875,123.03695974489443,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
404.5,540.3965823942062,229.65130457888958,123.03693980461719,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
404.6,540.9347137425251,228.9723366153804,123.03692036284687,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
404.7,541.472845090844,228.29336865187125,123.03690140712081,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
404.8,542.0109764391628,227.61440068836208,123.0368829252879,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
404.9,542.5491077874817,226.93543272485292,123.03686490550082,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
405.0,543.0872391358006,226.25646476134375,123.03684733620841,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
405.1,543.6253704841195,225.57749679783458,123.03683020614831,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
405.2,544.1635018324383,224.89852883432542,123.03681350433972,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
405.3,544.7016331807572,224.21956087081625,123.03679722007634,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
405.4,545.2397645290761,223.5405929073071,123.03678134291954,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
405.5,545.7778958773949,222.86162494379792,123.03676586269167,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
405.6,546.3160272257138,222.18265698028875,123.03675076946949,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
405.7,546.8541585740327,221.5036890167796,123.03673605357787,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
405.8,547.3922899223516,220.82472105327042,123.03672170558353,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
405.9,547.9304212706704,220.14575308976126,123.03670771628906,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
406.0,548.4685526189893,219.4667851262521,123.03669407672695,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
406.1,549.0066839673082,218.78781716274293,123.03668077815388,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
406.2,549.544815315627,218.10884919923376,123.03666781204515,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
406.3,550.0829466639459,217.4298812357246,123.03665517008913,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
406.4,550.6210780122648,216.75091327221543,123.03664284418201,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
406.5,551.1592093605836,216.07194530870626,123.03663082642258,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
406.6,551.6973407089025,215.3929773451971,123.03661910910714,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
406.7,552.2354720572214,214.71400938168793,123.03660768472457,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
406.8,552.7736034055403,214.03504141817876,123.03659654595157,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
406.9,553.3117347538591,213.3560734546696,123.03658568564789,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
407.0,553.849866102178,212.67710549116043,123.0365750968518,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
407.1,554.3879974504969,211.99813752765127,123.03656477277562,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
407.2,554.9261287988157,211.3191695641421,123.03655470680134,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
407.3,555.4642601471346,210.64020160063293,123.03654489247641,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
407.4,556.0023914954535,209.96123363712377,123.03653532350961,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
407.5,556.5405228437724,209.2822656736146,123.03652599376699,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
407.6,557.0786541920912,208.60329771010544,123.03651689726793,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
407.7,557.6167855404101,207.92432974659627,123.03650802818134,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
407.8,558.154916888729,207.2453617830871,123.03649938082192,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
407.9,558.6930482370478,206.56639381957794,123.03649094964649,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
408.0,559.2311795853667,205.88742585606877,123.03648272925044,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
408.1,559.7693109336856,205.2084578925596,123.03647471436429,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
408.2,560.3074422820044,204.52948992905044,123.0364668998503,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
408.3,560.8455736303233,203.85052196554128,123.03645928069915,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
408.4,561.3837049786422,203.1715540020321,123.03645185202679,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
408.5,561.921836326961,202.49258603852294,123.03644460907122,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
408.6,562.4599676752799,201.81361807501378,123.03643754718956,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
408.7,562.9980990235988,201.1346501115046,123.03643066185494,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
408.8,563.5362303719177,200.45568214799545,123.03642394865368,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
408.9,564.0743617202365,199.77671418448628,123.03641740328244,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
409.0,564.6124930685554,199.09774622097711,123.03641102154549,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
409.1,565.1506244168743,198.41877825746795,123.03640479935197,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
409.2,565.6887557651932,197.73981029395878,123.03639873271328,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
409.3,566.226887113512,197.06084233044962,123.03639281774056,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
409.4,566.7650184618309,196.38187436694045,123.03638705064216,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
409.5,567.3031498101498,195.70290640343129,123.03638142772122,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
409.6,567.8412811584686,195.02393843992212,123.03637594537331,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
409.7,568.3794125067875,194.34497047641295,123.03637060008408,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
409.8,568.9175438551064,193.6660025129038,123.0363653884271,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
409.9,569.4556752034252,192.98703454939462,123.03636030706154,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
410.0,569.9938065517441,192.30806658588546,123.03635535273011,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
410.1,570.531937900063,191.62909862237626,123.03635052225697,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
410.2,571.0700692483819,190.95013065886707,123.03634581254566,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
410.3,571.6082005967007,190.27116269535787,123.03634122057713,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
410.4,572.1463319450196,189.59219473184868,123.03633674340782,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
410.5,572.6844632933385,188.91322676833948,123.03633237816773,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
410.6,573.2225946416573,188.2342588048303,123.03632812205865,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
410.7,573.7607259899762,187.5552908413211,123.03632397235229,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
410.8,574.2988573382951,186.8763228778119,123.0363199263886,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
410.9,574.836988686614,186.1973549143027,123.03631598157399,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
411.0,575.3751200349328,185.5183869507935,123.03631213537976,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
411.1,575.9132513832517,184.83941898728432,123.03630838534038,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
411.2,576.4513827315706,184.16045102377512,123.03630472905198,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
411.3,576.9895140798894,183.48148306026593,123.0363011641708,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
411.4,577.5276454282083,182.80251509675674,123.03629768841164,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
411.5,578.0657767765272,182.12354713324754,123.03629429954646,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
411.6,578.603908124846,181.44457916973835,123.03629099540291,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
411.7,579.1420394731649,180.76561120622915,123.03628777386295,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
411.8,579.6801708214838,180.08664324271996,123.0362846328615,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
411.9,580.2183021698027,179.40767527921076,123.03628157038507,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
412.0,580.7564335181215,178.72870731570157,123.03627858447055,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
412.1,581.2945648664404,178.04973935219238,123.0362756732039,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
412.2,581.8326962147593,177.37077138868318,123.03627283471891,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
412.3,582.3708275630781,176.691803425174,123.03627006719606,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
412.4,582.908958911397,176.0128354616648,123.03626736886127,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
412.5,583.4470902597159,175.3338674981556,123.03626473798485,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
412.6,583.9852216080347,174.6548995346464,123.03626217288034,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
412.7,584.5233529563536,173.9759315711372,123.03625967190345,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
412.8,585.0614843046725,173.29696360762802,123.03625723345098,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
412.9,585.5996156529914,172.61799564411882,123.03625485595983,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
413.0,586.1377470013102,171.93902768060963,123.03625253790594,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
413.1,586.6758783496291,171.26005971710043,123.0362502778034,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
413.2,587.214009697948,170.58109175359124,123.03624807420343,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
413.3,587.7521410462668,169.90212379008204,123.03624592569345,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
413.4,588.2902723945856,169.22315582657285,123.03624383089623,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
413.5,588.8284037429045,168.54418786306366,123.03624178846893,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
413.6,589.3665350912232,167.86521989955446,123.03623979710231,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
413.7,589.9046664395421,167.18625193604527,123.03623785551987,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
413.8,590.4427977878609,166.50728397253607,123.036235962477,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
413.9,590.9809291361797,165.82831600902688,123.03623411676018,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
414.0,591.5190604844986,165.14934804551768,123.03623231718629,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
414.1,592.0571918328174,164.4703800820085,123.03623056260174,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
414.2,592.5953231811361,163.7914121184993,123.03622885188182,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
414.3,593.133454529455,163.1124441549901,123.03622718392988,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
414.4,593.6715858777739,162.4334761914809,123.03622555767674,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
414.5,594.2097172260926,161.7545082279717,123.03622397207994,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
414.6,594.7478485744115,161.07554026446252,123.03622242612305,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
414.7,595.2859799227302,160.39657230095332,123.03622091881509,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
414.8,595.8241112710491,159.71760433744413,123.03621944918983,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
414.9,596.3622426193679,159.03863637393493,123.0362180163052,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
415.0,596.9003739676867,158.35966841042574,123.03621661924268,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
415.1,597.4385053160055,157.68070044691655,123.03621525710673,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
415.2,597.9766366643244,157.00173248340735,123.03621392902417,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
415.3,598.5147680126431,156.32276451989816,123.03621263414368,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
415.4,599.052899360962,155.64379655638896,123.0362113716352,0.0,-0.9,2846,2846,2846,2846,5.38,-6.79,-0.0,8.66
415.5,599.5910307092807,154.96482859287977,123.03621014068943,0.0,-0.9,2786,2786,2786,2786,5.38,-6.79,-0.0,8.66
415.6,600.122191264711,154.29465577774167,123.03620894051731,0.0,-0.9,2846,2846,2846,2846,5.31,-6.7,-0.0,8.66
415.7,600.6303429582468,153.653513570376,123.03620777034949,0.0,-0.9,2786,2786,2786,2786,5.08,-6.41,-0.0,8.66
415.8,601.1164824898884,153.04014442023964,123.03620662943587,0.0,-0.9,2726,2726,2726,2726,4.86,-6.13,-0.0,8.66
415.9,601.5815633844935,152.45334525147987,123.03620551704509,0.0,-0.9,2666,2666,2666,2666,4.65,-5.87,-0.0,8.66
416.0,602.0264978620421,151.8919651031946,123.03620443246407,0.0,-0.9,2688,2688,2688,2688,4.45,-5.61,-0.0,8.66
416.1,602.452158626885,151.35490287191217,123.03620337499758,0.0,-0.9,2628,2628,2628,2628,4.26,-5.37,-0.0,8.66
416.2,602.8593805794854,150.84110515186262,123.03620234396776,0.0,-0.9,2568,2568,2568,2568,4.07,-5.14,-0.0,8.66
416.3,603.2489624540117,150.34956416880416,123.03620133871368,0.0,-0.9,2595,2595,2595,2595,3.9,-4.92,-0.0,8.66
416.4,603.6216683849915,149.87931580335257,123.03620035859095,0.0,-0.9,2535,2535,2535,2535,3.73,-4.7,-0.0,8.66
416.5,603.9782294061029,149.4294376999359,123.03619940297129,0.0,-0.9,2475,2475,2475,2475,3.57,-4.5,-0.0,8.66
416.6,604.3193448840394,148.9990474576659,123.03619847124212,0.0,-0.9,2535,2535,2535,2535,3.41,-4.3,-0.0,8.66
416.7,604.6456838902639,148.58730089957734,123.03619756280618,0.0,-0.9,2475,2475,2475,2475,3.26,-4.12,-0.0,8.66
416.8,604.9578865133398,148.19339041684054,123.03619667708114,0.0,-0.9,2415,2415,2415,2415,3.12,-3.94,-0.0,8.66
416.9,605.2565651144153,147.81654338469957,123.03619581349922,0.0,-0.9,2408,2408,2408,2408,2.99,-3.77,-0.0,8.66
417.0,605.5423055283217,147.45602064702888,123.03619497150686,0.0,-0.9,2348,2348,2348,2348,2.86,-3.61,-0.0,8.66
417.1,605.8156682126433,147.11111506653606,123.0361941505643,0.0,-0.9,2408,2408,2408,2408,2.73,-3.45,-0.0,8.66
417.2,606.0771893470112,146.78115013776716,123.03619335014531,0.0,-0.9,2348,2348,2348,2348,2.62,-3.3,-0.0,8.66
417.3,606.3273818847774,146.46547866019378,123.0361925697368,0.0,-0.9,2288,2288,2288,2288,2.5,-3.16,-0.0,8.66
417.4,606.5667365591338,146.16348146877968,123.0361918088385,0.0,-0.9,2348,2348,2348,2348,2.39,-3.02,-0.0,8.66
417.5,606.7957228456464,145.87456621953672,123.03619106696264,0.0,-0.9,2288,2288,2288,2288,2.29,-2.89,-0.0,8.66
417.6,607.0147898830954,145.59816622768827,123.03619034363369,0.0,-0.9,2228,2228,2228,2228,2.19,-2.76,-0.0,8.66
417.7,607.2243673544259,145.333739356161,123.03618963838797,0.0,-0.9,2288,2288,2288,2288,2.1,-2.64,-0.0,8.66
417.8,607.4248663295377,145.0807669522254,123.03618895077338,0.0,-0.9,2228,2228,2228,2228,2.0,-2.53,-0.0,8.66
417.9,607.6166800715667,144.8387528301986,123.03618828034917,0.0,-0.9,2218,2218,2218,2218,1.92,-2.42,-0.0,8.66
418.0,607.80018480824,144.60722229821488,123.03618762668555,0.0,-0.9,2186,2186,2186,2186,1.84,-2.32,-0.0,8.66
418.1,607.9757404698174,144.3857212271546,123.03618698936351,0.0,-0.9,2243,2243,2243,2243,1.76,-2.22,-0.0,8.66
418.2,608.1436913950666,144.17381515990508,123.03618636797454,0.0,-0.9,2183,2183,2183,2183,1.68,-2.12,-0.0,8.66
418.3,608.3043670066568,143.97108845920692,123.03618576212028,0.0,-0.9,2126,2126,2126,2126,1.61,-2.03,-0.0,8.66
418.4,608.4580824572954,143.77714349241387,123.03618517141238,0.0,-0.9,2186,2186,2186,2186,1.54,-1.94,-0.0,8.66
418.5,608.6051392478761,143.59159985156722,123.03618459547219,0.0,-0.9,2126,2126,2126,2126,1.47,-1.86,-0.0,8.66
418.6,608.745825818849,143.41409360725535,123.0361840339305,0.0,-0.9,2181,2181,2181,2181,1.41,-1.78,-0.0,8.66
418.7,608.8804181159742,143.24427659479437,123.03618348642735,0.0,-0.9,2121,2121,2121,2121,1.35,-1.7,-0.0,8.66
418.8,608.6455448827328,144.230940701961,122.53618348642735,0.04,1.8,2061,2061,2061,2061,-2.35,9.87,-5.0,10.14
418.9,608.4106716494914,145.21760480912764,122.03618348642735,0.03,1.8,2001,2001,2001,2001,-2.35,9.87,-5.0,10.14
419.0,608.17579841625,146.20426891629427,121.53618348642735,0.03,1.8,1941,1941,1941,1941,-2.35,9.87,-5.0,10.14
419.1,607.9409251830086,147.1909330234609,121.03618348642735,0.03,1.8,1881,1881,1881,1881,-2.35,9.87,-5.0,10.14
419.2,607.7060519497672,148.17759713062753,120.53618348642735,0.03,1.8,1821,1821,1821,1821,-2.35,9.87,-5.0,10.14
419.3,607.4711787165259,149.16426123779416,120.03618348642735,0.03,1.8,1800,1800,1800,1800,-2.35,9.87,-5.0,10.14
419.4,607.2363054832845,150.1509253449608,119.53618348642735,0.03,1.8,1800,1800,1800,1800,-2.35,9.87,-5.0,10.14
419.5,607.0014322500431,151.13758945212743,119.04574003775642,0.03,1.8,1800,1800,1800,1800,-2.35,9.87,-4.9,10.14
419.6,606.7665590168017,152.12425355929406,118.56755767530225,0.03,1.8,1800,1800,1800,1800,-2.35,9.87,-4.78,10.14
419.7,606.5316857835603,153.1109176664607,118.10132987190944,0.03,1.8,1800,1800,1800,1800,-2.35,9.87,-4.66,10.14
419.8,606.2968125503189,154.09758177362733,117.64675776360146,0.03,1.8,1800,1800,1800,1800,-2.35,9.87,-4.55,10.14
419.9,606.0619393170775,155.08424588079396,117.20354995800116,0.03,1.8,1800,1800,1800,1800,-2.35,9.87,-4.43,10.14
420.0,605.8270660838361,156.0709099879606,116.77142234754088,0.03,1.8,1800,1800,1800,1800,-2.35,9.87,-4.32,10.14
420.1,605.5921928505948,157.05757409512722,116.3500979273421,0.03,1.8,1800,1800,1800,1800,-2.35,9.87,-4.21,10.14
420.2,605.3573196173534,158.04423820229385,115.9393066176483,0.03,1.8,1800,1800,1800,1800,-2.35,9.87,-4.11,10.14
420.3,605.122446384112,159.0309023094605,115.53878509069683,0.02,1.8,1800,1800,1800,1800,-2.35,9.87,-4.01,10.14
420.4,604.8875731508706,160.01756641662712,115.14827660191916,0.02,1.8,1800,1800,1800,1800,-2.35,9.87,-3.91,10.14
420.5,604.6526999176292,161.00423052379375,114.76753082536094,0.02,1.8,1800,1800,1800,1800,-2.35,9.87,-3.81,10.14
420.6,604.4178266843878,161.99089463096038,114.39630369321667,0.02,1.8,1800,1800,1800,1800,-2.35,9.87,-3.71,10.14
420.7,604.1829534511464,162.97755873812702,114.03435723937599,0.02,1.8,1800,1800,1800,1800,-2.35,9.87,-3.62,10.14
420.8,603.948080217905,163.96422284529365,113.68145944688135,0.02,1.8,1800,1800,1800,1800,-2.35,9.87,-3.53,10.14
420.9,603.7132069846637,164.95088695246028,113.33738409919906,0.02,1.8,1800,1800,1800,1800,-2.35,9.87,-3.44,10.14
421.0,603.4783337514223,165.9375510596269,113.00191063520883,0.02,1.8,1800,1800,1800,1800,-2.35,9.87,-3.35,10.14
421.1,603.2434605181809,166.92421516679354,112.67482400781836,0.02,1.8,1800,1800,1800,1800,-2.35,9.87,-3.27,10.14
421.2,603.0085872849395,167.91087927396018,112.35591454611264,0.02,1.8,1800,1800,1800,1800,-2.35,9.87,-3.19,10.14
421.3,602.7737140516981,168.8975433811268,112.04497782094957,0.02,1.8,1800,1800,1800,1800,-2.35,9.87,-3.11,10.14
421.4,602.5388408184567,169.88420748829344,111.74181451391557,0.02,1.8,1800,1800,1800,1800,-2.35,9.87,-3.03,10.14
421.5,602.3039675852153,170.87087159546007,111.44623028955743,0.02,1.8,1800,1800,1800,1800,-2.35,9.87,-2.96,10.14
