Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Speed
323.0,467.1894506312795,738.4838213899413,99.91921063526489,0.0,1.8,3140,3140,3140,3140,-3.47,14.59,-0.0,15.0
323.1,466.8419521078264,739.943014583524,99.91919150787301,0.0,1.8,3080,3080,3080,3080,-3.47,14.59,-0.0,15.0
323.2,466.4944535843732,741.4022077771067,99.91917285866593,0.0,1.8,3140,3140,3140,3140,-3.47,14.59,-0.0,15.0
323.3,466.14695506092005,742.8614009706894,99.91915467568903,0.0,1.8,3080,3080,3080,3080,-3.47,14.59,-0.0,15.0
323.4,465.79945653746694,744.320594164272,99.91913694728655,0.0,1.8,3140,3140,3140,3140,-3.47,14.59,-0.0,15.0
323.5,465.45195801401377,745.7797873578547,99.91911966209413,0.0,1.8,3080,3080,3080,3080,-3.47,14.59,-0.0,15.0
323.6,465.1044594905606,747.2389805514374,99.91910280903153,0.0,1.8,3140,3140,3140,3140,-3.47,14.59,-0.0,15.0
323.7,464.7569609671075,748.6981737450201,99.91908637729549,0.0,1.8,3080,3080,3080,3080,-3.47,14.59,-0.0,15.0
323.8,464.4094624436543,750.1573669386028,99.91907035635285,0.0,1.8,3140,3140,3140,3140,-3.47,14.59,-0.0,15.0
323.9,464.06196392020115,751.6165601321854,99.91905473593377,0.0,1.8,3080,3080,3080,3080,-3.47,14.59,-0.0,15.0
324.0,463.714465396748,753.0757533257681,99.91903950602517,0.0,1.8,3140,3140,3140,3140,-3.47,14.59,-0.0,15.0
324.1,463.36696687329487,754.5349465193508,99.9190246568643,0.0,1.8,3080,3080,3080,3080,-3.47,14.59,-0.0,15.0
324.2,463.0194683498417,755.9941397129335,99.91901017893244,0.0,1.8,3140,3140,3140,3140,-3.47,14.59,-0.0,15.0
324.3,462.67196982638853,757.4533329065162,99.91899606294888,0.0,1.8,3080,3080,3080,3080,-3.47,14.59,-0.0,15.0
324.4,462.3244713029354,758.9125261000988,99.91898229986491,0.0,1.8,3140,3140,3140,3140,-3.47,14.59,-0.0,15.0
324.5,461.97697277948225,760.3717192936815,99.91896888085803,0.0,1.8,3080,3080,3080,3080,-3.47,14.59,-0.0,15.0
324.6,461.6294742560291,761.8309124872642,99.91895579732633,0.0,1.8,3140,3140,3140,3140,-3.47,14.59,-0.0,15.0
324.7,461.281975732576,763.2901056808469,99.91894304088292,0.0,1.8,3080,3080,3080,3080,-3.47,14.59,-0.0,15.0
324.8,460.9344772091228,764.7492988744295,99.9189306033506,0.0,1.8,3140,3140,3140,3140,-3.47,14.59,-0.0,15.0
324.9,460.58697868566964,766.2084920680122,99.91891847675659,0.0,1.8,3080,3080,3080,3080,-3.47,14.59,-0.0,15.0
325.0,460.2482041005221,767.6310522673873,99.91890665332743,0.0,1.8,3140,3140,3140,3140,-3.39,14.23,-0.0,15.0
325.1,459.9348376092606,768.9469204518093,99.91889512548398,0.0,1.8,3080,3080,3080,3080,-3.13,13.16,-0.0,15.0
325.2,459.64497360484376,770.1640985223996,99.91888388583664,0.0,1.8,3020,3020,3020,3020,-2.9,12.17,-0.0,15.0
325.3,459.37684940075815,771.2899882376956,99.91887292718047,0.0,1.8,3071,3071,3071,3071,-2.68,11.26,-0.0,15.0
325.4,459.128834511979,772.3314362243445,99.9188622424907,0.0,1.8,3011,3011,3011,3011,-2.48,10.41,-0.0,15.0
325.5,458.8994207398583,773.2947756119947,99.91885182491818,0.0,1.8,2951,2951,2951,2951,-2.29,9.63,-0.0,15.0
325.6,458.6872130006466,774.1858645455711,99.91884166778497,0.0,1.8,3005,3005,3005,3005,-2.12,8.91,-0.0,15.0
325.7,458.4909208418758,775.0101218091293,99.9188317645801,0.0,1.8,2945,2945,2945,2945,-1.96,8.24,-0.0,15.0
325.8,458.3093505950128,775.7725597779206,99.91882210895535,0.0,1.8,2885,2885,2885,2885,-1.82,7.62,-0.0,15.0
325.9,458.14139811666456,776.4778148990525,99.91881269472121,0.0,1.8,2945,2945,2945,2945,-1.68,7.05,-0.0,15.0
326.0,457.9860420741924,777.1301758860997,99.91880351584292,0.0,1.8,2885,2885,2885,2885,-1.55,6.52,-0.0,15.0
326.1,457.8423377349057,777.7336097991182,99.9187945664366,0.0,1.8,2845,2845,2845,2845,-1.44,6.03,-0.0,15.0
326.2,457.70941122106547,778.2917861686603,99.91878584076544,0.0,1.8,2905,2905,2905,2905,-1.33,5.58,-0.0,15.0
326.3,457.5864541957632,778.8080993104868,99.91877733323605,0.0,1.8,2845,2845,2845,2845,-1.23,5.16,-0.0,15.0
326.4,457.47271894735866,779.2856889666763,99.9187690383949,0.0,1.8,2818,2818,2818,2818,-1.14,4.78,-0.0,15.0
326.5,457.36751384258446,779.7274593986516,99.91876095092478,0.0,1.8,2874,2874,2874,2874,-1.05,4.42,-0.0,15.0
326.6,457.27019912066834,780.1360970482287,99.91875306564141,0.0,1.8,2814,2814,2814,2814,-0.97,4.09,-0.0,15.0
326.7,457.1801830028959,780.5140868740876,99.91874537749013,0.0,1.8,2799,2799,2799,2799,-0.9,3.78,-0.0,15.0
326.8,457.4519502236936,779.0389114344534,100.41874537749013,-0.14,-1.39,2859,2859,2859,2859,2.72,-14.75,5.0,15.0
326.9,457.7237174444913,777.5637359948192,100.91874537749013,-0.14,-1.39,2919,2919,2919,2919,2.72,-14.75,5.0,15.0
327.0,457.995484665289,776.088560555185,101.41874537749013,-0.13,-1.39,2979,2979,2979,2979,2.72,-14.75,5.0,15.0
327.1,458.2672518860867,774.6133851155508,101.91874537749013,-0.13,-1.39,3039,3039,3039,3039,2.72,-14.75,5.0,15.0
327.2,458.5390191068844,773.1382096759166,102.41874537749013,-0.13,-1.39,3099,3099,3099,3099,2.72,-14.75,5.0,15.0
327.3,458.8107863276821,771.6630342362824,102.91874537749013,-0.13,-1.39,3159,3159,3159,3159,2.72,-14.75,5.0,15.0
327.4,459.0825535484798,770.1878587966482,103.41874537749013,-0.13,-1.39,3219,3219,3219,3219,2.72,-14.75,5.0,15.0
327.5,459.3543207692775,768.712683357014,103.91874537749013,-0.13,-1.39,3279,3279,3279,3279,2.72,-14.75,5.0,15.0
327.6,459.6260879900752,767.2375079173798,104.41874537749013,-0.13,-1.39,3339,3339,3339,3339,2.72,-14.75,5.0,15.0
327.7,459.8978552108729,765.7623324777456,104.91874537749013,-0.13,-1.39,3399,3399,3399,3399,2.72,-14.75,5.0,15.0
327.8,460.1696224316706,764.2871570381114,105.41874537749013,-0.13,-1.39,3459,3459,3459,3459,2.72,-14.75,5.0,15.0
327.9,460.4413896524683,762.8119815984772,105.91874537749013,-0.13,-1.39,3519,3519,3519,3519,2.72,-14.75,5.0,15.0
328.0,460.713156873266,761.336806158843,106.41874537749013,-0.13,-1.39,3579,3579,3579,3579,2.72,-14.75,5.0,15.0
328.1,460.9849240940637,759.8616307192088,106.91874537749013,-0.13,-1.39,3639,3639,3639,3639,2.72,-14.75,5.0,15.0
328.2,461.25669131486137,758.3864552795746,107.41874537749013,-0.13,-1.39,3699,3699,3699,3699,2.72,-14.75,5.0,15.0
328.3,461.52845853565907,756.9112798399404,107.91874537749013,-0.13,-1.39,3759,3759,3759,3759,2.72,-14.75,5.0,15.0
328.4,461.80022575645677,755.4361044003062,108.41874537749013,-0.13,-1.39,3819,3819,3819,3819,2.72,-14.75,5.0,15.0
328.5,462.07199297725447,753.960928960672,108.91874537749013,-0.13,-1.39,3879,3879,3879,3879,2.72,-14.75,5.0,15.0
328.6,462.34376019805217,752.4857535210379,109.41874537749013,-0.13,-1.39,3939,3939,3939,3939,2.72,-14.75,5.0,15.0
328.7,462.61552741884987,751.0105780814037,109.91874537749013,-0.13,-1.39,3999,3999,3999,3999,2.72,-14.75,5.0,15.0
328.8,462.88729463964756,749.5354026417695,110.41874537749013,-0.13,-1.39,4059,4059,4059,4059,2.72,-14.75,5.0,15.0
328.9,463.15906186044526,748.0602272021353,110.91874537749013,-0.13,-1.39,4119,4119,4119,4119,2.72,-14.75,5.0,15.0
329.0,463.43082908124296,746.585051762501,111.41874537749013,-0.13,-1.39,4179,4179,4179,4179,2.72,-14.75,5.0,15.0
329.1,463.70259630204066,745.1098763228669,111.91874537749013,-0.13,-1.39,4239,4239,4239,4239,2.72,-14.75,5.0,15.0
329.2,463.97436352283836,743.6347008832327,112.41874537749013,-0.13,-1.39,4299,4299,4299,4299,2.72,-14.75,5.0,15.0
329.3,464.24613074363606,742.1595254435985,112.91874537749013,-0.13,-1.39,4359,4359,4359,4359,2.72,-14.75,5.0,15.0
329.4,464.51789796443376,740.6843500039643,113.41874537749013,-0.13,-1.39,4419,4419,4419,4419,2.72,-14.75,5.0,15.0
329.5,464.78966518523146,739.20917456433,113.91874537749013,-0.12,-1.39,4479,4479,4479,4479,2.72,-14.75,5.0,15.0
329.6,465.06143240602916,737.7339991246959,114.41874537749013,-0.12,-1.39,4539,4539,4539,4539,2.72,-14.75,5.0,15.0
329.7,465.33319962682685,736.2588236850617,114.91874537749013,-0.12,-1.39,4599,4599,4599,4599,2.72,-14.75,5.0,15.0
329.8,465.6049668476246,734.7836482454275,115.41874537749013,-0.12,-1.39,4659,4659,4659,4659,2.72,-14.75,5.0,15.0
329.9,465.8767340684223,733.3084728057933,115.91874537749013,-0.12,-1.39,4719,4719,4719,4719,2.72,-14.75,5.0,15.0
330.0,466.14850128922006,731.8332973661591,116.41874537749013,-0.12,-1.39,4779,4779,4779,4779,2.72,-14.75,5.0,15.0
330.1,466.42026851001776,730.3581219265249,116.91874537749013,-0.12,-1.39,4839,4839,4839,4839,2.72,-14.75,5.0,15.0
330.2,466.6920357308155,728.8829464868907,117.41874537749013,-0.12,-1.39,4899,4899,4899,4899,2.72,-14.75,5.0,15.0
330.3,466.9638029516133,727.4077710472565,117.91874537749013,-0.12,-1.39,4959,4959,4959,4959,2.72,-14.75,5.0,15.0
330.4,467.235570172411,725.9325956076223,118.41874537749013,-0.12,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
330.5,467.5073373932087,724.4574201679881,118.91874537749013,-0.12,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
330.6,467.7791046140064,722.9822447283539,119.41874537749013,-0.12,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
330.7,468.0508718348042,721.5070692887197,119.91874537749013,-0.12,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
330.8,468.3226390556019,720.0318938490855,120.41874537749013,-0.12,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
330.9,468.59440627639964,718.5567184094513,120.91874537749013,-0.12,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
331.0,468.86617349719734,717.0815429698171,121.41874537749013,-0.12,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
331.1,469.1379407179951,715.6063675301829,121.91874537749013,-0.12,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
331.2,469.40970793879285,714.1311920905487,122.41874537749013,-0.12,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
331.3,469.68147515959055,712.6560166509145,122.91874537749013,-0.12,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
331.4,469.95324238038825,711.1808412112803,123.41874537749013,-0.12,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
331.5,470.225009601186,709.7056657716461,123.91874537749013,-0.12,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
331.6,470.49677682198376,708.2304903320119,124.41874537749013,-0.12,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
331.7,470.7685440427815,706.7553148923777,124.91874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
331.8,471.0403112635792,705.2801394527435,125.41874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
331.9,471.31207848437697,703.8049640131093,125.91874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
332.0,471.58384570517467,702.3297885734751,126.41874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
332.1,471.8556129259724,700.8546131338409,126.91874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
332.2,472.1273801467701,699.3794376942067,127.41874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
332.3,472.3991473675679,697.9042622545725,127.91874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
332.4,472.67091458836563,696.4290868149383,128.41874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
332.5,472.94268180916333,694.9539113753041,128.91874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
332.6,473.2144490299611,693.4787359356699,129.41874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
332.7,473.4862162507588,692.0035604960357,129.91874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
332.8,473.75798347155654,690.5283850564015,130.41874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
332.9,474.02975069235424,689.0532096167673,130.91874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
333.0,474.301517913152,687.5780341771331,131.41874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
333.1,474.57328513394975,686.1028587374989,131.91874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
333.2,474.84505235474745,684.6276832978647,132.41874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
333.3,475.1168195755452,683.1525078582305,132.91874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
333.4,475.3885867963429,681.6773324185963,133.41874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
333.5,475.66035401714066,680.2021569789621,133.91874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
333.6,475.9321212379384,678.7269815393279,134.41874537749013,-0.11,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
333.7,476.2038884587361,677.2518060996937,134.91874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
333.8,476.4756556795339,675.7766306600595,135.41874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
333.9,476.74742290033157,674.3014552204253,135.91874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
334.0,477.0191901211293,672.8262797807911,136.41874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
334.1,477.2909573419271,671.3511043411569,136.91874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
334.2,477.5627245627248,669.8759289015227,137.41874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
334.3,477.8344917835225,668.4007534618885,137.91874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
334.4,478.10625900432024,666.9255780222543,138.41874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
334.5,478.378026225118,665.4504025826201,138.91874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
334.6,478.64979344591575,663.9752271429859,139.41874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
334.7,478.92156066671345,662.5000517033517,139.91874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
334.8,479.19332788751115,661.0248762637175,140.41874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
334.9,479.4650951083089,659.5497008240833,140.91874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
335.0,479.73686232910666,658.0745253844491,141.41874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
335.1,480.0086295499044,656.5993499448149,141.91874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
335.2,480.2803967707021,655.1241745051807,142.41874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
335.3,480.5521639914998,653.6489990655465,142.91874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
335.4,480.82393121229757,652.1738236259123,143.41874537749013,-0.1,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
335.5,481.0956984330953,650.6986481862781,143.91874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
335.6,481.367465653893,649.2234727466439,144.41874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
335.7,481.6392328746908,647.7482973070097,144.91874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
335.8,481.9110000954885,646.2731218673755,145.41874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
335.9,482.18276731628623,644.7979464277413,145.91874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
336.0,482.454534537084,643.3227709881071,146.41874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
336.1,482.7263017578817,641.8475955484729,146.91874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
336.2,482.9980689786794,640.3724201088387,147.41874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
336.3,483.26983619947714,638.8972446692045,147.91874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
336.4,483.5416034202749,637.4220692295703,148.41874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
336.5,483.81337064107265,635.9468937899361,148.91874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
336.6,484.08513786187035,634.4717183503019,149.41874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
336.7,484.3569050826681,632.9965429106677,149.91874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
336.8,484.6286723034658,631.5213674710335,150.41874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
336.9,484.90043952426356,630.0461920313993,150.91874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
337.0,485.17220674506126,628.5710165917651,151.41874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
337.1,485.443973965859,627.0958411521309,151.91874537749013,-0.09,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
337.2,485.7157411866567,625.6206657124967,152.41874537749013,-0.08,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
337.3,485.98750840745447,624.1454902728625,152.91874537749013,-0.08,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
337.4,486.2592756282522,622.6703148332283,153.41874537749013,-0.08,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
337.5,486.5310428490499,621.1951393935941,153.91874537749013,-0.08,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
337.6,486.8028100698477,619.7199639539599,154.41874537749013,-0.08,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
337.7,487.0745772906454,618.2447885143257,154.91874537749013,-0.08,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
337.8,487.34634451144314,616.7696130746915,155.41874537749013,-0.08,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
337.9,487.6181117322409,615.2944376350573,155.91874537749013,-0.08,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
338.0,487.8898789530386,613.8192621954231,156.41874537749013,-0.08,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
338.1,488.16164617383635,612.3440867557889,156.91874537749013,-0.08,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
338.2,488.43341339463404,610.8689113161547,157.41874537749013,-0.08,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
338.3,488.7051806154318,609.3937358765205,157.91874537749013,-0.08,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
338.4,488.97694783622956,607.9185604368863,158.41874537749013,-0.08,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
338.5,489.24871505702725,606.4433849972521,158.91874537749013,-0.08,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
338.6,489.520482277825,604.9682095576179,159.41874537749013,-0.08,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
338.7,489.7922494986227,603.4930341179837,159.91874537749013,-0.07,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
338.8,490.06401671942047,602.0178586783495,160.41874537749013,-0.07,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
338.9,490.3357839402182,600.5426832387153,160.91874537749013,-0.07,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
339.0,490.6075511610159,599.0675077990811,161.41874537749013,-0.07,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
339.1,490.8793183818136,597.5923323594469,161.91874537749013,-0.07,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
339.2,491.1510856026114,596.1171569198127,162.41874537749013,-0.07,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
339.3,491.42285282340913,594.6419814801785,162.91874537749013,-0.07,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
339.4,491.6946200442069,593.1668060405443,163.41874537749013,-0.07,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
339.5,491.9663872650046,591.6916306009101,163.91874537749013,-0.07,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
339.6,492.2381544858023,590.2164551612759,164.41874537749013,-0.07,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
339.7,492.50992170660004,588.7412797216417,164.91874537749013,-0.07,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
339.8,492.7816889273978,587.2661042820075,165.41874537749013,-0.07,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
339.9,493.0534561481955,585.7909288423733,165.91874537749013,-0.07,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
340.0,493.32522336899325,584.3157534027391,166.41874537749013,-0.07,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
340.1,493.59699058979095,582.8405779631049,166.91874537749013,-0.06,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
340.2,493.8687578105887,581.3654025234707,167.41874537749013,-0.06,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
340.3,494.14052503138646,579.8902270838365,167.91874537749013,-0.06,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
340.4,494.41229225218416,578.4150516442023,168.41874537749013,-0.06,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
340.5,494.6840594729819,576.9398762045681,168.91874537749013,-0.06,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
340.6,494.9558266937796,575.4647007649339,169.41874537749013,-0.06,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
340.7,495.22759391457737,573.9895253252997,169.91874537749013,-0.06,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
340.8,495.4993611353751,572.5143498856655,170.41874537749013,-0.06,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
340.9,495.7711283561728,571.0391744460313,170.91874537749013,-0.06,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
341.0,496.0428955769705,569.5639990063971,171.41874537749013,-0.06,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
341.1,496.3146627977683,568.0888235667629,171.91874537749013,-0.06,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
341.2,496.58643001856603,566.6136481271287,172.41874537749013,-0.06,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
341.3,496.8581972393638,565.1384726874945,172.91874537749013,-0.06,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
341.4,497.1299644601615,563.6632972478603,173.41874537749013,-0.05,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
341.5,497.4017316809592,562.1881218082261,173.91874537749013,-0.05,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
341.6,497.67349890175694,560.7129463685919,174.41874537749013,-0.05,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
341.7,497.9452661225547,559.2377709289577,174.91874537749013,-0.05,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
341.8,498.2170333433524,557.7625954893235,175.41874537749013,-0.05,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
341.9,498.48880056415015,556.2874200496893,175.91874537749013,-0.05,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
342.0,498.76056778494785,554.8122446100551,176.41874537749013,-0.05,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
342.1,499.0323350057456,553.3370691704209,176.91874537749013,-0.05,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
342.2,499.3041022265433,551.8618937307867,177.41874537749013,-0.05,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
342.3,499.57586944734106,550.3867182911525,177.91874537749013,-0.05,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
342.4,499.8476366681388,548.9115428515183,178.41874537749013,-0.05,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
342.5,500.1194038889365,547.4363674118841,178.91874537749013,-0.05,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
342.6,500.3911711097343,545.9611919722499,179.41874537749013,-0.05,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
342.7,500.662938330532,544.4860165326157,179.91874537749013,-0.04,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
342.8,500.9347055513297,543.0108410929815,180.41874537749013,-0.04,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
342.9,501.2064727721274,541.5356656533473,180.91874537749013,-0.04,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
343.0,501.4782399929252,540.0604902137131,181.41874537749013,-0.04,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
343.1,501.75000721372294,538.5853147740789,181.91874537749013,-0.04,-1.39,5000,5000,5000,5000,2.72,-14.75,5.0,15.0
343.2,502.02177443452064,537.1101393344447,182.41793206743685,-0.04,-1.39,5000,5000,5000,5000,2.72,-14.75,4.99,15.0
343.3,502.2935416553184,535.6349638948105,182.9046390901349,-0.04,-1.39,5000,5000,5000,5000,2.72,-14.75,4.87,15.0
343.4,502.5653088761161,534.1597884551763,183.37917843726552,-0.04,-1.39,5000,5000,5000,5000,2.72,-14.75,4.75,15.0
343.5,502.83707609691385,532.6846130155421,183.84185430071787,-0.04,-1.39,5000,5000,5000,5000,2.72,-14.75,4.63,15.0
343.6,503.1088433177116,531.2094375759079,184.2929632675839,-0.04,-1.39,5000,5000,5000,5000,2.72,-14.75,4.51,15.0
343.7,503.3806105385093,529.7342621362737,184.7327945102783,-0.04,-1.39,5000,5000,5000,5000,2.72,-14.75,4.4,15.0
343.8,503.65237775930706,528.2590866966395,185.16162997190534,-0.03,-1.39,5000,5000,5000,5000,2.72,-14.75,4.29,15.0
